Country,Foodname,Measure,Year,Value
KAZ,RICE,TONNE_HA,1999,1.8722957
KAZ,RICE,TONNE_HA,2000,1.9797508
KAZ,RICE,TONNE_HA,2001,1.9142486
KAZ,RICE,TONNE_HA,2002,2.0192401
KAZ,RICE,TONNE_HA,2003,2.2257752
KAZ,RICE,TONNE_HA,2004,2.2908916
KAZ,RICE,TONNE_HA,2005,2.2359035
KAZ,RICE,TONNE_HA,2006,2.198968
KAZ,RICE,TONNE_HA,2007,2.2467368
KAZ,RICE,TONNE_HA,2008,2.2501311
KAZ,RICE,TONNE_HA,2009,2.361811
KAZ,RICE,TONNE_HA,2010,2.648132
KAZ,RICE,TONNE_HA,2011,2.481927
KAZ,RICE,TONNE_HA,2012,2.5132504
KAZ,RICE,TONNE_HA,2013,2.5687706
KAZ,RICE,TONNE_HA,2014,2.5764241
KAZ,RICE,TONNE_HA,2015,2.8531651
KAZ,RICE,TONNE_HA,2016,3.1669567
KAZ,RICE,TONNE_HA,2017,2.8746817
KAZ,RICE,TONNE_HA,2018,2.874592
KAZ,RICE,TONNE_HA,2019,2.9214127
KAZ,RICE,TONNE_HA,2020,2.961869
KAZ,RICE,TONNE_HA,2021,3.0017266
KAZ,RICE,TONNE_HA,2022,3.0451875
KAZ,RICE,TONNE_HA,2023,3.092264
KAZ,WHEAT,TONNE_HA,1990,0.9988901
KAZ,WHEAT,TONNE_HA,1991,0.8686831
KAZ,WHEAT,TONNE_HA,1992,1.3176479
KAZ,WHEAT,TONNE_HA,1993,0.9084137
KAZ,WHEAT,TONNE_HA,1994,0.7172742
KAZ,WHEAT,TONNE_HA,1995,0.59751433
KAZ,WHEAT,TONNE_HA,1996,0.68388706
KAZ,WHEAT,TONNE_HA,1997,0.844891
KAZ,WHEAT,TONNE_HA,1998,0.60373217
KAZ,WHEAT,TONNE_HA,1999,1.2868589
KAZ,WHEAT,TONNE_HA,2000,0.9048472
KAZ,WHEAT,TONNE_HA,2001,1.1672794
KAZ,WHEAT,TONNE_HA,2002,1.0935289
KAZ,WHEAT,TONNE_HA,2003,1.0154916
KAZ,WHEAT,TONNE_HA,2004,0.8311308
KAZ,WHEAT,TONNE_HA,2005,0.8853811
KAZ,WHEAT,TONNE_HA,2006,1.0832529
KAZ,WHEAT,TONNE_HA,2007,1.277296
KAZ,WHEAT,TONNE_HA,2008,0.9304096
KAZ,WHEAT,TONNE_HA,2009,1.1559894
KAZ,WHEAT,TONNE_HA,2010,0.67580986
KAZ,WHEAT,TONNE_HA,2011,1.6414254
KAZ,WHEAT,TONNE_HA,2012,0.72897035
KAZ,WHEAT,TONNE_HA,2013,1.0641832
KAZ,WHEAT,TONNE_HA,2014,1.0491524
KAZ,WHEAT,TONNE_HA,2015,1.1650509
KAZ,WHEAT,TONNE_HA,2016,1.2213115
KAZ,WHEAT,TONNE_HA,2017,1.106
KAZ,WHEAT,TONNE_HA,2018,1.2464215
KAZ,WHEAT,TONNE_HA,2019,1.2578939
KAZ,WHEAT,TONNE_HA,2020,1.2708613
KAZ,WHEAT,TONNE_HA,2021,1.2839774
KAZ,WHEAT,TONNE_HA,2022,1.2966789
KAZ,WHEAT,TONNE_HA,2023,1.3095003
MYS,RICE,TONNE_HA,1990,1.7842878
MYS,RICE,TONNE_HA,1991,1.8153509
MYS,RICE,TONNE_HA,1992,1.9289747
MYS,RICE,TONNE_HA,1993,1.9582974
MYS,RICE,TONNE_HA,1994,1.9728183
MYS,RICE,TONNE_HA,1995,2.0395246
MYS,RICE,TONNE_HA,1996,2.100146
MYS,RICE,TONNE_HA,1997,1.980029
MYS,RICE,TONNE_HA,1998,1.8646885
MYS,RICE,TONNE_HA,1999,1.9019649
MYS,RICE,TONNE_HA,2000,1.9808605
MYS,RICE,TONNE_HA,2001,2.0107148
MYS,RICE,TONNE_HA,2002,2.0937643
MYS,RICE,TONNE_HA,2003,2.173541
MYS,RICE,TONNE_HA,2004,2.1502512
MYS,RICE,TONNE_HA,2005,2.234877
MYS,RICE,TONNE_HA,2006,2.0818558
MYS,RICE,TONNE_HA,2007,2.264347
MYS,RICE,TONNE_HA,2008,2.3085632
MYS,RICE,TONNE_HA,2009,2.4016159
MYS,RICE,TONNE_HA,2010,2.3426325
MYS,RICE,TONNE_HA,2011,2.414415
MYS,RICE,TONNE_HA,2012,2.4471228
MYS,RICE,TONNE_HA,2013,2.4966147
MYS,RICE,TONNE_HA,2014,2.7016144
MYS,RICE,TONNE_HA,2015,2.9320061
MYS,RICE,TONNE_HA,2016,2.9038873
MYS,RICE,TONNE_HA,2017,2.5377727
MYS,RICE,TONNE_HA,2018,2.5739925
MYS,RICE,TONNE_HA,2019,2.611223
MYS,RICE,TONNE_HA,2020,2.651925
MYS,RICE,TONNE_HA,2021,2.6911433
MYS,RICE,TONNE_HA,2022,2.7319295
MYS,RICE,TONNE_HA,2023,2.7725616
MYS,WHEAT,TONNE_HA,1990,0.9988901
MYS,WHEAT,TONNE_HA,1991,0.9988901
MYS,WHEAT,TONNE_HA,1992,0.9988901
MYS,WHEAT,TONNE_HA,1993,0.9988901
MYS,WHEAT,TONNE_HA,1994,0.9988901
MYS,WHEAT,TONNE_HA,1995,0.9988901
MYS,WHEAT,TONNE_HA,1996,0.9988901
MYS,WHEAT,TONNE_HA,1997,0.9988901
MYS,WHEAT,TONNE_HA,1998,0.9988901
MYS,WHEAT,TONNE_HA,1999,0.9988901
MYS,WHEAT,TONNE_HA,2000,0.9988901
MYS,WHEAT,TONNE_HA,2001,0.9988901
MYS,WHEAT,TONNE_HA,2002,0.9988901
MYS,WHEAT,TONNE_HA,2003,0.9988901
MYS,WHEAT,TONNE_HA,2004,0.9988901
MYS,WHEAT,TONNE_HA,2005,0.9988901
MYS,WHEAT,TONNE_HA,2006,0.9988901
MYS,WHEAT,TONNE_HA,2007,0.9988901
MYS,WHEAT,TONNE_HA,2008,0.9988901
MYS,WHEAT,TONNE_HA,2009,0.9988901
MYS,WHEAT,TONNE_HA,2010,0.9988901
MYS,WHEAT,TONNE_HA,2011,0.9988901
MYS,WHEAT,TONNE_HA,2012,0.9988901
MYS,WHEAT,TONNE_HA,2013,0.9988901
MYS,WHEAT,TONNE_HA,2014,0.9988901
MYS,WHEAT,TONNE_HA,2015,0.9988901
MYS,WHEAT,TONNE_HA,2016,0.9988901
MYS,WHEAT,TONNE_HA,2017,1.0409428
MYS,WHEAT,TONNE_HA,2018,1.0547173
MYS,WHEAT,TONNE_HA,2019,1.067672
MYS,WHEAT,TONNE_HA,2020,1.08168
MYS,WHEAT,TONNE_HA,2021,1.0964551
MYS,WHEAT,TONNE_HA,2022,1.111989
MYS,WHEAT,TONNE_HA,2023,1.1294756
MOZ,RICE,TONNE_HA,1990,0.58181816
MOZ,RICE,TONNE_HA,1991,0.34953272
MOZ,RICE,TONNE_HA,1992,0.20183487
MOZ,RICE,TONNE_HA,1993,0.41904762
MOZ,RICE,TONNE_HA,1994,0.55785125
MOZ,RICE,TONNE_HA,1995,0.58
MOZ,RICE,TONNE_HA,1996,0.67664236
MOZ,RICE,TONNE_HA,1997,0.7278788
MOZ,RICE,TONNE_HA,1998,0.7258753
MOZ,RICE,TONNE_HA,1999,0.7301689
MOZ,RICE,TONNE_HA,2000,0.59789103
MOZ,RICE,TONNE_HA,2001,0.6240039
MOZ,RICE,TONNE_HA,2002,0.64472824
MOZ,RICE,TONNE_HA,2003,0.7467419
MOZ,RICE,TONNE_HA,2004,0.6625185
MOZ,RICE,TONNE_HA,2005,0.64687824
MOZ,RICE,TONNE_HA,2006,0.6268358
MOZ,RICE,TONNE_HA,2007,0.64084315
MOZ,RICE,TONNE_HA,2008,0.63365
MOZ,RICE,TONNE_HA,2009,0.79550457
MOZ,RICE,TONNE_HA,2010,0.75795454
MOZ,RICE,TONNE_HA,2011,0.7580561
MOZ,RICE,TONNE_HA,2012,0.73048323
MOZ,RICE,TONNE_HA,2013,0.7116894
MOZ,RICE,TONNE_HA,2014,0.8012364
MOZ,RICE,TONNE_HA,2015,0.76703924
MOZ,RICE,TONNE_HA,2016,0.9367108
MOZ,RICE,TONNE_HA,2017,0.8286862
MOZ,RICE,TONNE_HA,2018,0.8423146
MOZ,RICE,TONNE_HA,2019,0.853489
MOZ,RICE,TONNE_HA,2020,0.8657042
MOZ,RICE,TONNE_HA,2021,0.8778139
MOZ,RICE,TONNE_HA,2022,0.8904265
MOZ,RICE,TONNE_HA,2023,0.90353537
MOZ,WHEAT,TONNE_HA,1990,0.9988901
MOZ,WHEAT,TONNE_HA,1991,1.4999999
MOZ,WHEAT,TONNE_HA,1992,0.99999994
MOZ,WHEAT,TONNE_HA,1993,0.99999994
MOZ,WHEAT,TONNE_HA,1994,1
MOZ,WHEAT,TONNE_HA,1995,0.99999994
MOZ,WHEAT,TONNE_HA,1996,0.99999994
MOZ,WHEAT,TONNE_HA,1997,0.99999994
MOZ,WHEAT,TONNE_HA,1998,1.111111
MOZ,WHEAT,TONNE_HA,1999,1.111111
MOZ,WHEAT,TONNE_HA,2000,0.83333325
MOZ,WHEAT,TONNE_HA,2001,0.8823529
MOZ,WHEAT,TONNE_HA,2002,1.0526315
MOZ,WHEAT,TONNE_HA,2003,1.0526315
MOZ,WHEAT,TONNE_HA,2004,1.1052631
MOZ,WHEAT,TONNE_HA,2005,1.1052631
MOZ,WHEAT,TONNE_HA,2006,1.0526315
MOZ,WHEAT,TONNE_HA,2007,0.99999994
MOZ,WHEAT,TONNE_HA,2008,1
MOZ,WHEAT,TONNE_HA,2009,1
MOZ,WHEAT,TONNE_HA,2010,1.0256411
MOZ,WHEAT,TONNE_HA,2011,1.2307693
MOZ,WHEAT,TONNE_HA,2012,0.9958256
MOZ,WHEAT,TONNE_HA,2013,1.0999944
MOZ,WHEAT,TONNE_HA,2014,1
MOZ,WHEAT,TONNE_HA,2015,1.0946809
MOZ,WHEAT,TONNE_HA,2016,1.1444665
MOZ,WHEAT,TONNE_HA,2017,1.1465133
MOZ,WHEAT,TONNE_HA,2018,1.1711693
MOZ,WHEAT,TONNE_HA,2019,1.1875361
MOZ,WHEAT,TONNE_HA,2020,1.2054152
MOZ,WHEAT,TONNE_HA,2021,1.2240356
MOZ,WHEAT,TONNE_HA,2022,1.2433497
MOZ,WHEAT,TONNE_HA,2023,1.2631671
NGA,RICE,TONNE_HA,1990,1.2417219
NGA,RICE,TONNE_HA,1991,1.1716707
NGA,RICE,TONNE_HA,1992,1.1754807
NGA,RICE,TONNE_HA,1993,1.1758312
NGA,RICE,TONNE_HA,1994,0.8495916
NGA,RICE,TONNE_HA,1995,1.05376
NGA,RICE,TONNE_HA,1996,1.0500001
NGA,RICE,TONNE_HA,1997,0.9574219
NGA,RICE,TONNE_HA,1998,0.9613503
NGA,RICE,TONNE_HA,1999,0.8973985
NGA,RICE,TONNE_HA,2000,0.8998636
NGA,RICE,TONNE_HA,2001,0.77997166
NGA,RICE,TONNE_HA,2002,0.80402744
NGA,RICE,TONNE_HA,2003,0.84597284
NGA,RICE,TONNE_HA,2004,0.8519591
NGA,RICE,TONNE_HA,2005,0.79028577
NGA,RICE,TONNE_HA,2006,0.85097873
NGA,RICE,TONNE_HA,2007,0.87186044
NGA,RICE,TONNE_HA,2008,0.84879094
NGA,RICE,TONNE_HA,2009,0.8542067
NGA,RICE,TONNE_HA,2010,1.065962
NGA,RICE,TONNE_HA,2011,1.0623275
NGA,RICE,TONNE_HA,2012,1.0738776
NGA,RICE,TONNE_HA,2013,1.0846153
NGA,RICE,TONNE_HA,2014,1.1011236
NGA,RICE,TONNE_HA,2015,1.0890332
NGA,RICE,TONNE_HA,2016,1.1
NGA,RICE,TONNE_HA,2017,1.1165
NGA,RICE,TONNE_HA,2018,1.1340789
NGA,RICE,TONNE_HA,2019,1.1519464
NGA,RICE,TONNE_HA,2020,1.1709826
NGA,RICE,TONNE_HA,2021,1.1889987
NGA,RICE,TONNE_HA,2022,1.2075281
NGA,RICE,TONNE_HA,2023,1.2256918
NGA,WHEAT,TONNE_HA,1990,0.8333333
NGA,WHEAT,TONNE_HA,1991,1.2
NGA,WHEAT,TONNE_HA,1992,1.3333334
NGA,WHEAT,TONNE_HA,1993,2.357143
NGA,WHEAT,TONNE_HA,1994,2.3333333
NGA,WHEAT,TONNE_HA,1995,2.2
NGA,WHEAT,TONNE_HA,1996,2.0434783
NGA,WHEAT,TONNE_HA,1997,2.64
NGA,WHEAT,TONNE_HA,1998,2
NGA,WHEAT,TONNE_HA,1999,2.8857143
NGA,WHEAT,TONNE_HA,2000,2.0857143
NGA,WHEAT,TONNE_HA,2001,1.457143
NGA,WHEAT,TONNE_HA,2002,1.5428572
NGA,WHEAT,TONNE_HA,2003,1.6571429
NGA,WHEAT,TONNE_HA,2004,1.7714286
NGA,WHEAT,TONNE_HA,2005,1.8857143
NGA,WHEAT,TONNE_HA,2006,2.0285714
NGA,WHEAT,TONNE_HA,2007,1.2571429
NGA,WHEAT,TONNE_HA,2008,1.5142857
NGA,WHEAT,TONNE_HA,2009,1.5142857
NGA,WHEAT,TONNE_HA,2010,1.5142857
NGA,WHEAT,TONNE_HA,2011,2.2857144
NGA,WHEAT,TONNE_HA,2012,2.2857144
NGA,WHEAT,TONNE_HA,2013,2
NGA,WHEAT,TONNE_HA,2014,2
NGA,WHEAT,TONNE_HA,2015,2
NGA,WHEAT,TONNE_HA,2016,2.1142857
NGA,WHEAT,TONNE_HA,2017,2.211991
NGA,WHEAT,TONNE_HA,2018,2.2485003
NGA,WHEAT,TONNE_HA,2019,2.2773771
NGA,WHEAT,TONNE_HA,2020,2.3150537
NGA,WHEAT,TONNE_HA,2021,2.351759
NGA,WHEAT,TONNE_HA,2022,2.3913648
NGA,WHEAT,TONNE_HA,2023,2.4259534
PAK,RICE,TONNE_HA,1990,1.5439172
PAK,RICE,TONNE_HA,1991,1.5474488
PAK,RICE,TONNE_HA,1992,1.5786221
PAK,RICE,TONNE_HA,1993,1.8268404
PAK,RICE,TONNE_HA,1994,1.6221647
PAK,RICE,TONNE_HA,1995,1.8344126
PAK,RICE,TONNE_HA,1996,1.9123945
PAK,RICE,TONNE_HA,1997,1.8697623
PAK,RICE,TONNE_HA,1998,1.9283996
PAK,RICE,TONNE_HA,1999,2.0500636
PAK,RICE,TONNE_HA,2000,2.020702
PAK,RICE,TONNE_HA,2001,1.8361272
PAK,RICE,TONNE_HA,2002,2.012991
PAK,RICE,TONNE_HA,2003,1.9698318
PAK,RICE,TONNE_HA,2004,1.9941701
PAK,RICE,TONNE_HA,2005,2.1162124
PAK,RICE,TONNE_HA,2006,2.106955
PAK,RICE,TONNE_HA,2007,2.2102497
PAK,RICE,TONNE_HA,2008,2.347786
PAK,RICE,TONNE_HA,2009,2.3873649
PAK,RICE,TONNE_HA,2010,2.039074
PAK,RICE,TONNE_HA,2011,2.3958557
PAK,RICE,TONNE_HA,2012,2.397618
PAK,RICE,TONNE_HA,2013,2.4374557
PAK,RICE,TONNE_HA,2014,2.4223452
PAK,RICE,TONNE_HA,2015,2.4785287
PAK,RICE,TONNE_HA,2016,2.4990535
PAK,RICE,TONNE_HA,2017,2.5211
PAK,RICE,TONNE_HA,2018,2.5826597
PAK,RICE,TONNE_HA,2019,2.6446805
PAK,RICE,TONNE_HA,2020,2.7096179
PAK,RICE,TONNE_HA,2021,2.7723787
PAK,RICE,TONNE_HA,2022,2.836166
PAK,RICE,TONNE_HA,2023,2.8991535
PAK,WHEAT,TONNE_HA,1990,1.8247291
PAK,WHEAT,TONNE_HA,1991,1.8411074
PAK,WHEAT,TONNE_HA,1992,1.9908606
PAK,WHEAT,TONNE_HA,1993,1.9466265
PAK,WHEAT,TONNE_HA,1994,1.8935773
PAK,WHEAT,TONNE_HA,1995,2.0810282
PAK,WHEAT,TONNE_HA,1996,2.0185053
PAK,WHEAT,TONNE_HA,1997,2.0532742
PAK,WHEAT,TONNE_HA,1998,2.2374625
PAK,WHEAT,TONNE_HA,1999,2.1698442
PAK,WHEAT,TONNE_HA,2000,2.490677
PAK,WHEAT,TONNE_HA,2001,2.3254082
PAK,WHEAT,TONNE_HA,2002,2.262054
PAK,WHEAT,TONNE_HA,2003,2.3877943
PAK,WHEAT,TONNE_HA,2004,2.3733356
PAK,WHEAT,TONNE_HA,2005,2.5858219
PAK,WHEAT,TONNE_HA,2006,2.5185905
PAK,WHEAT,TONNE_HA,2007,2.715633
PAK,WHEAT,TONNE_HA,2008,2.451379
PAK,WHEAT,TONNE_HA,2009,2.6567433
PAK,WHEAT,TONNE_HA,2010,2.5810266
PAK,WHEAT,TONNE_HA,2011,2.8327885
PAK,WHEAT,TONNE_HA,2012,2.7137506
PAK,WHEAT,TONNE_HA,2013,2.7957091
PAK,WHEAT,TONNE_HA,2014,2.8240192
PAK,WHEAT,TONNE_HA,2015,2.7326798
PAK,WHEAT,TONNE_HA,2016,2.778844
PAK,WHEAT,TONNE_HA,2017,2.8764393
PAK,WHEAT,TONNE_HA,2018,2.9191518
PAK,WHEAT,TONNE_HA,2019,2.981777
PAK,WHEAT,TONNE_HA,2020,3.0214128
PAK,WHEAT,TONNE_HA,2021,3.074319
PAK,WHEAT,TONNE_HA,2022,3.1257303
PAK,WHEAT,TONNE_HA,2023,3.1764255
PRY,RICE,TONNE_HA,1990,1.7705883
PRY,RICE,TONNE_HA,1991,1.75
PRY,RICE,TONNE_HA,1992,1.8236842
PRY,RICE,TONNE_HA,1993,1.8
PRY,RICE,TONNE_HA,1994,1.6625
PRY,RICE,TONNE_HA,1995,2.4863813
PRY,RICE,TONNE_HA,1996,2.2747252
PRY,RICE,TONNE_HA,1997,2.2896552
PRY,RICE,TONNE_HA,1998,2.2899022
PRY,RICE,TONNE_HA,1999,2.848415
PRY,RICE,TONNE_HA,2000,2.4589744
PRY,RICE,TONNE_HA,2001,2.5333333
PRY,RICE,TONNE_HA,2002,2.4886436
PRY,RICE,TONNE_HA,2003,2.3808138
PRY,RICE,TONNE_HA,2004,2.6021738
PRY,RICE,TONNE_HA,2005,2.0039577
PRY,RICE,TONNE_HA,2006,1.9579499
PRY,RICE,TONNE_HA,2007,2.1976745
PRY,RICE,TONNE_HA,2008,2.951831
PRY,RICE,TONNE_HA,2009,2.9760156
PRY,RICE,TONNE_HA,2010,3.644553
PRY,RICE,TONNE_HA,2011,3.6019926
PRY,RICE,TONNE_HA,2012,3.4330883
PRY,RICE,TONNE_HA,2013,4.36991
PRY,RICE,TONNE_HA,2014,4.6564965
PRY,RICE,TONNE_HA,2015,4.6403027
PRY,RICE,TONNE_HA,2016,4.3675213
PRY,RICE,TONNE_HA,2017,4.65
PRY,RICE,TONNE_HA,2018,4.7070017
PRY,RICE,TONNE_HA,2019,4.765681
PRY,RICE,TONNE_HA,2020,4.8305526
PRY,RICE,TONNE_HA,2021,4.892295
PRY,RICE,TONNE_HA,2022,4.9566526
PRY,RICE,TONNE_HA,2023,5.020434
PRY,WHEAT,TONNE_HA,1990,1.6602564
PRY,WHEAT,TONNE_HA,1991,1.7923497
PRY,WHEAT,TONNE_HA,1992,2.2135417
PRY,WHEAT,TONNE_HA,1993,2.1485715
PRY,WHEAT,TONNE_HA,1994,1.2151163
PRY,WHEAT,TONNE_HA,1995,2.4570136
PRY,WHEAT,TONNE_HA,1996,1.7857143
PRY,WHEAT,TONNE_HA,1997,1.1393034
PRY,WHEAT,TONNE_HA,1998,0.9574468
PRY,WHEAT,TONNE_HA,1999,1.46875
PRY,WHEAT,TONNE_HA,2000,1.3836478
PRY,WHEAT,TONNE_HA,2001,1.8344828
PRY,WHEAT,TONNE_HA,2002,1.7266881
PRY,WHEAT,TONNE_HA,2003,2.4655173
PRY,WHEAT,TONNE_HA,2004,2.4615386
PRY,WHEAT,TONNE_HA,2005,1.6986301
PRY,WHEAT,TONNE_HA,2006,2.5
PRY,WHEAT,TONNE_HA,2007,2.0997376
PRY,WHEAT,TONNE_HA,2008,2.1003938
PRY,WHEAT,TONNE_HA,2009,2.4991088
PRY,WHEAT,TONNE_HA,2010,2.716141
PRY,WHEAT,TONNE_HA,2011,2.3799212
PRY,WHEAT,TONNE_HA,2012,2.2907407
PRY,WHEAT,TONNE_HA,2013,1.2988889
PRY,WHEAT,TONNE_HA,2014,2.079114
PRY,WHEAT,TONNE_HA,2015,2
PRY,WHEAT,TONNE_HA,2016,2.1917808
PRY,WHEAT,TONNE_HA,2017,2.0797107
PRY,WHEAT,TONNE_HA,2018,2.1236148
PRY,WHEAT,TONNE_HA,2019,2.1552923
PRY,WHEAT,TONNE_HA,2020,2.1882284
PRY,WHEAT,TONNE_HA,2021,2.222346
PRY,WHEAT,TONNE_HA,2022,2.2573411
PRY,WHEAT,TONNE_HA,2023,2.2921317
PER,RICE,TONNE_HA,1990,3.5767567
PER,RICE,TONNE_HA,1991,3.5550635
PER,RICE,TONNE_HA,1992,3.4457831
PER,RICE,TONNE_HA,1993,3.7522473
PER,RICE,TONNE_HA,1994,4.0460253
PER,RICE,TONNE_HA,1995,3.7689657
PER,RICE,TONNE_HA,1996,3.8380954
PER,RICE,TONNE_HA,1997,4.097612
PER,RICE,TONNE_HA,1998,3.8566704
PER,RICE,TONNE_HA,1999,4.2036266
PER,RICE,TONNE_HA,2000,4.481463
PER,RICE,TONNE_HA,2001,4.6029897
PER,RICE,TONNE_HA,2002,4.5475
PER,RICE,TONNE_HA,2003,4.614795
PER,RICE,TONNE_HA,2004,4.3877096
PER,RICE,TONNE_HA,2005,4.692076
PER,RICE,TONNE_HA,2006,4.676113
PER,RICE,TONNE_HA,2007,4.9048223
PER,RICE,TONNE_HA,2008,5.0024223
PER,RICE,TONNE_HA,2009,5.027227
PER,RICE,TONNE_HA,2010,4.9545856
PER,RICE,TONNE_HA,2011,4.962903
PER,RICE,TONNE_HA,2012,5.2537293
PER,RICE,TONNE_HA,2013,5.2447257
PER,RICE,TONNE_HA,2014,5.164363
PER,RICE,TONNE_HA,2015,5.422465
PER,RICE,TONNE_HA,2016,5.1413207
PER,RICE,TONNE_HA,2017,5.2547746
PER,RICE,TONNE_HA,2018,5.330741
PER,RICE,TONNE_HA,2019,5.408751
PER,RICE,TONNE_HA,2020,5.4924684
PER,RICE,TONNE_HA,2021,5.5742536
PER,RICE,TONNE_HA,2022,5.6586385
PER,RICE,TONNE_HA,2023,5.743129
PER,WHEAT,TONNE_HA,1990,1.0731708
PER,WHEAT,TONNE_HA,1991,0.85294116
PER,WHEAT,TONNE_HA,1992,1.3428571
PER,WHEAT,TONNE_HA,1993,1.482353
PER,WHEAT,TONNE_HA,1994,1.245098
PER,WHEAT,TONNE_HA,1995,1.2626263
PER,WHEAT,TONNE_HA,1996,1.2478633
PER,WHEAT,TONNE_HA,1997,1.1171172
PER,WHEAT,TONNE_HA,1998,1.1587301
PER,WHEAT,TONNE_HA,1999,1.2878788
PER,WHEAT,TONNE_HA,2000,1.2789116
PER,WHEAT,TONNE_HA,2001,1.2465754
PER,WHEAT,TONNE_HA,2002,3.2020547
PER,WHEAT,TONNE_HA,2003,4
PER,WHEAT,TONNE_HA,2004,1.3832384
PER,WHEAT,TONNE_HA,2005,1.3478916
PER,WHEAT,TONNE_HA,2006,1.3356644
PER,WHEAT,TONNE_HA,2007,1.2586446
PER,WHEAT,TONNE_HA,2008,1.3485342
PER,WHEAT,TONNE_HA,2009,1.4104997
PER,WHEAT,TONNE_HA,2010,1.4183937
PER,WHEAT,TONNE_HA,2011,1.4718019
PER,WHEAT,TONNE_HA,2012,1.487821
PER,WHEAT,TONNE_HA,2013,1.4955786
PER,WHEAT,TONNE_HA,2014,1.5524822
PER,WHEAT,TONNE_HA,2015,1.5948905
PER,WHEAT,TONNE_HA,2016,1.4788733
PER,WHEAT,TONNE_HA,2017,1.5778258
PER,WHEAT,TONNE_HA,2018,1.6012685
PER,WHEAT,TONNE_HA,2019,1.6244446
PER,WHEAT,TONNE_HA,2020,1.6493927
PER,WHEAT,TONNE_HA,2021,1.6753001
PER,WHEAT,TONNE_HA,2022,1.7021092
PER,WHEAT,TONNE_HA,2023,1.728787
PHL,RICE,TONNE_HA,1990,1.8827504
PHL,RICE,TONNE_HA,1991,1.816393
PHL,RICE,TONNE_HA,1992,1.9219958
PHL,RICE,TONNE_HA,1993,1.8304656
PHL,RICE,TONNE_HA,1994,1.8507227
PHL,RICE,TONNE_HA,1995,1.8674579
PHL,RICE,TONNE_HA,1996,1.8729273
PHL,RICE,TONNE_HA,1997,1.8671522
PHL,RICE,TONNE_HA,1998,1.8522002
PHL,RICE,TONNE_HA,1999,1.9574163
PHL,RICE,TONNE_HA,2000,2.0309703
PHL,RICE,TONNE_HA,2001,2.0886736
PHL,RICE,TONNE_HA,2002,2.1587656
PHL,RICE,TONNE_HA,2003,2.2616835
PHL,RICE,TONNE_HA,2004,2.3245313
PHL,RICE,TONNE_HA,2005,2.3735974
PHL,RICE,TONNE_HA,2006,2.4182103
PHL,RICE,TONNE_HA,2007,2.5035632
PHL,RICE,TONNE_HA,2008,2.4654992
PHL,RICE,TONNE_HA,2009,2.3028817
PHL,RICE,TONNE_HA,2010,2.415569
PHL,RICE,TONNE_HA,2011,2.4277554
PHL,RICE,TONNE_HA,2012,2.524958
PHL,RICE,TONNE_HA,2013,2.5639634
PHL,RICE,TONNE_HA,2014,2.6292078
PHL,RICE,TONNE_HA,2015,2.5266414
PHL,RICE,TONNE_HA,2016,2.5753944
PHL,RICE,TONNE_HA,2017,2.6385555
PHL,RICE,TONNE_HA,2018,2.6771314
PHL,RICE,TONNE_HA,2019,2.7153375
PHL,RICE,TONNE_HA,2020,2.7564735
PHL,RICE,TONNE_HA,2021,2.7966752
PHL,RICE,TONNE_HA,2022,2.8381667
PHL,RICE,TONNE_HA,2023,2.8797026
PHL,WHEAT,TONNE_HA,1990,0.9988901
PHL,WHEAT,TONNE_HA,1991,0.9988901
PHL,WHEAT,TONNE_HA,1992,0.9988901
PHL,WHEAT,TONNE_HA,1993,0.9988901
PHL,WHEAT,TONNE_HA,1994,0.9988901
PHL,WHEAT,TONNE_HA,1995,0.9988901
PHL,WHEAT,TONNE_HA,1996,0.9988901
PHL,WHEAT,TONNE_HA,1997,0.9988901
PHL,WHEAT,TONNE_HA,1998,0.9988901
PHL,WHEAT,TONNE_HA,1999,0.9988901
PHL,WHEAT,TONNE_HA,2000,0.9988901
PHL,WHEAT,TONNE_HA,2001,0.9988901
PHL,WHEAT,TONNE_HA,2002,0.9988901
PHL,WHEAT,TONNE_HA,2003,0.9988901
PHL,WHEAT,TONNE_HA,2004,0.9988901
PHL,WHEAT,TONNE_HA,2005,0.9988901
PHL,WHEAT,TONNE_HA,2006,0.9988901
PHL,WHEAT,TONNE_HA,2007,0.9988901
PHL,WHEAT,TONNE_HA,2008,0.9988901
PHL,WHEAT,TONNE_HA,2009,0.9988901
PHL,WHEAT,TONNE_HA,2010,0.9988901
PHL,WHEAT,TONNE_HA,2011,0.9988901
PHL,WHEAT,TONNE_HA,2012,0.9988901
PHL,WHEAT,TONNE_HA,2013,0.9988901
PHL,WHEAT,TONNE_HA,2014,0.9988901
PHL,WHEAT,TONNE_HA,2015,0.9988901
PHL,WHEAT,TONNE_HA,2016,0.9988901
PHL,WHEAT,TONNE_HA,2017,1.0317484
PHL,WHEAT,TONNE_HA,2018,1.046394
PHL,WHEAT,TONNE_HA,2019,1.06044
PHL,WHEAT,TONNE_HA,2020,1.0756394
PHL,WHEAT,TONNE_HA,2021,1.0915065
PHL,WHEAT,TONNE_HA,2022,1.1083039
PHL,WHEAT,TONNE_HA,2023,1.1257532
RUS,RICE,TONNE_HA,1990,2.0863218
RUS,RICE,TONNE_HA,1991,1.9310862
RUS,RICE,TONNE_HA,1992,2.0116
RUS,RICE,TONNE_HA,1993,1.8232023
RUS,RICE,TONNE_HA,1994,1.963964
